landing_page_url_id,referrer_url,advertiser_id,campaign_id,timestamp
70,http://horseandbuggymonthly.net,2,1,1/1/2018 11:06:52
38,http://fashionabledogs.com,3,1,1/1/2018 11:07:06
53,http://horseandbuggymonthly.net,1,2,1/1/2018 11:07:36
21,http://guppyfishing.org,4,2,1/1/2018 11:08:01
3,http://fashionabledogs.com,3,2,1/1/2018 11:08:19
98,http://example.net,1,1,1/1/2018 11:08:36
64,http://example.net,4,1,1/1/2018 11:08:57
20,http://horseandbuggymonthly.net,4,1,1/1/2018 11:09:09
48,http://example.net,1,2,1/1/2018 11:09:34
81,http://fashionabledogs.com,5,2,1/1/2018 11:09:47
86,http://fashionabledogs.com,4,1,1/1/2018 11:09:54
78,http://horseandbuggymonthly.net,4,1,1/1/2018 11:10:02
60,http://horseandbuggymonthly.net,4,2,1/1/2018 11:10:09
42,http://horseandbuggymonthly.net,5,1,1/1/2018 11:10:14
44,http://fearlesspinkbunnies.us,1,2,1/1/2018 11:10:21
23,http://example.net,1,1,1/1/2018 11:10:45
7,http://guppyfishing.org,5,2,1/1/2018 11:11:02
62,http://example.net,4,2,1/1/2018 11:11:19
11,http://example.net,1,1,1/1/2018 11:11:23
16,http://example.net,3,1,1/1/2018 11:11:35
9,http://fearlesspinkbunnies.us,4,2,1/1/2018 11:11:41
83,http://guppyfishing.org,2,2,1/1/2018 11:12:11
69,http://horseandbuggymonthly.net,2,1,1/1/2018 11:12:26
14,http://horseandbuggymonthly.net,5,1,1/1/2018 11:12:40
5,http://example.net,2,1,1/1/2018 11:12:58
31,http://example.net,2,2,1/1/2018 11:13:27
60,http://fearlesspinkbunnies.us,2,1,1/1/2018 11:13:33
86,http://example.net,3,2,1/1/2018 11:13:40
39,http://guppyfishing.org,1,2,1/1/2018 11:14:05
7,http://fashionabledogs.com,1,1,1/1/2018 11:14:29
58,http://horseandbuggymonthly.net,3,2,1/1/2018 11:14:46
15,http://example.net,2,2,1/1/2018 11:15:09
76,http://example.net,1,1,1/1/2018 11:15:17
69,http://guppyfishing.org,5,1,1/1/2018 11:15:39
58,http://example.net,5,2,1/1/2018 11:15:52
77,http://fearlesspinkbunnies.us,2,1,1/1/2018 11:16:19
55,http://example.net,4,1,1/1/2018 11:16:21
44,http://guppyfishing.org,5,1,1/1/2018 11:16:51
12,http://fearlesspinkbunnies.us,1,2,1/1/2018 11:17:17
73,http://horseandbuggymonthly.net,1,2,1/1/2018 11:17:19
38,http://fashionabledogs.com,2,1,1/1/2018 11:17:33
6,http://fashionabledogs.com,1,2,1/1/2018 11:17:56
38,http://fearlesspinkbunnies.us,2,2,1/1/2018 11:18:19
53,http://fearlesspinkbunnies.us,2,2,1/1/2018 11:18:22
43,http://fashionabledogs.com,1,2,1/1/2018 11:18:43
93,http://guppyfishing.org,4,2,1/1/2018 11:19:07
7,http://example.net,5,1,1/1/2018 11:19:36
61,http://fearlesspinkbunnies.us,1,1,1/1/2018 11:19:46
16,http://guppyfishing.org,1,2,1/1/2018 11:19:57
5,http://example.net,3,2,1/1/2018 11:20:20
35,http://example.net,3,1,1/1/2018 11:20:22
36,http://fashionabledogs.com,5,1,1/1/2018 11:20:43
74,http://guppyfishing.org,2,1,1/1/2018 11:20:49
97,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:21:00
4,http://horseandbuggymonthly.net,3,1,1/1/2018 11:21:13
89,http://fearlesspinkbunnies.us,1,2,1/1/2018 11:21:33
57,http://horseandbuggymonthly.net,4,1,1/1/2018 11:21:51
10,http://example.net,2,2,1/1/2018 11:21:54
10,http://fashionabledogs.com,4,2,1/1/2018 11:22:09
90,http://fashionabledogs.com,1,2,1/1/2018 11:22:29
95,http://guppyfishing.org,2,2,1/1/2018 11:22:49
77,http://horseandbuggymonthly.net,3,2,1/1/2018 11:23:11
49,http://example.net,2,1,1/1/2018 11:23:16
3,http://horseandbuggymonthly.net,4,1,1/1/2018 11:23:36
95,http://horseandbuggymonthly.net,2,1,1/1/2018 11:23:56
56,http://fearlesspinkbunnies.us,5,1,1/1/2018 11:24:15
71,http://fearlesspinkbunnies.us,3,1,1/1/2018 11:24:45
75,http://fearlesspinkbunnies.us,5,1,1/1/2018 11:25:14
92,http://horseandbuggymonthly.net,4,2,1/1/2018 11:25:35
62,http://guppyfishing.org,3,2,1/1/2018 11:25:40
54,http://guppyfishing.org,1,2,1/1/2018 11:25:43
31,http://horseandbuggymonthly.net,4,2,1/1/2018 11:25:55
70,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:26:25
96,http://horseandbuggymonthly.net,5,2,1/1/2018 11:26:43
24,http://example.net,5,2,1/1/2018 11:27:02
54,http://example.net,2,1,1/1/2018 11:27:18
41,http://fearlesspinkbunnies.us,4,2,1/1/2018 11:27:21
52,http://fearlesspinkbunnies.us,2,1,1/1/2018 11:27:38
84,http://horseandbuggymonthly.net,5,1,1/1/2018 11:27:42
15,http://fearlesspinkbunnies.us,2,2,1/1/2018 11:27:59
19,http://guppyfishing.org,2,1,1/1/2018 11:28:14
3,http://horseandbuggymonthly.net,4,1,1/1/2018 11:28:41
47,http://example.net,5,1,1/1/2018 11:29:11
84,http://fashionabledogs.com,1,2,1/1/2018 11:29:27
85,http://guppyfishing.org,2,1,1/1/2018 11:29:30
4,http://guppyfishing.org,1,1,1/1/2018 11:29:53
76,http://horseandbuggymonthly.net,2,1,1/1/2018 11:30:19
28,http://fearlesspinkbunnies.us,1,2,1/1/2018 11:30:41
98,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:31:05
27,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:31:22
77,http://horseandbuggymonthly.net,5,2,1/1/2018 11:31:26
46,http://guppyfishing.org,4,1,1/1/2018 11:31:48
93,http://fearlesspinkbunnies.us,5,1,1/1/2018 11:32:00
28,http://guppyfishing.org,2,1,1/1/2018 11:32:16
75,http://horseandbuggymonthly.net,3,1,1/1/2018 11:32:30
68,http://example.net,1,1,1/1/2018 11:32:33
7,http://horseandbuggymonthly.net,3,2,1/1/2018 11:32:45
51,http://example.net,5,2,1/1/2018 11:33:01
72,http://horseandbuggymonthly.net,3,2,1/1/2018 11:33:28
58,http://fearlesspinkbunnies.us,1,2,1/1/2018 11:33:44
89,http://fashionabledogs.com,5,2,1/1/2018 11:34:04
37,http://horseandbuggymonthly.net,5,2,1/1/2018 11:34:23
70,http://fashionabledogs.com,3,1,1/1/2018 11:34:34
85,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:35:00
94,http://horseandbuggymonthly.net,3,1,1/1/2018 11:35:21
46,http://fashionabledogs.com,3,2,1/1/2018 11:35:37
45,http://example.net,1,1,1/1/2018 11:36:04
97,http://guppyfishing.org,3,1,1/1/2018 11:36:08
63,http://horseandbuggymonthly.net,3,2,1/1/2018 11:36:19
92,http://example.net,3,2,1/1/2018 11:36:28
50,http://example.net,5,2,1/1/2018 11:36:48
62,http://example.net,3,1,1/1/2018 11:36:54
13,http://guppyfishing.org,5,1,1/1/2018 11:36:58
14,http://example.net,2,1,1/1/2018 11:37:17
27,http://horseandbuggymonthly.net,3,2,1/1/2018 11:37:36
29,http://guppyfishing.org,5,1,1/1/2018 11:37:51
99,http://horseandbuggymonthly.net,3,1,1/1/2018 11:37:54
19,http://example.net,2,1,1/1/2018 11:37:59
26,http://fearlesspinkbunnies.us,1,1,1/1/2018 11:38:22
81,http://guppyfishing.org,4,2,1/1/2018 11:38:47
15,http://fearlesspinkbunnies.us,2,2,1/1/2018 11:38:54
14,http://horseandbuggymonthly.net,1,2,1/1/2018 11:39:10
87,http://fearlesspinkbunnies.us,2,2,1/1/2018 11:39:14
96,http://fashionabledogs.com,5,2,1/1/2018 11:39:32
90,http://fearlesspinkbunnies.us,1,1,1/1/2018 11:39:56
2,http://horseandbuggymonthly.net,4,1,1/1/2018 11:40:25
73,http://horseandbuggymonthly.net,1,1,1/1/2018 11:40:39
40,http://fashionabledogs.com,3,2,1/1/2018 11:40:42
18,http://fearlesspinkbunnies.us,1,2,1/1/2018 11:40:58
59,http://example.net,5,2,1/1/2018 11:41:25
10,http://example.net,2,2,1/1/2018 11:41:41
52,http://fearlesspinkbunnies.us,4,1,1/1/2018 11:42:10
9,http://example.net,4,2,1/1/2018 11:42:33
87,http://guppyfishing.org,5,1,1/1/2018 11:43:03
10,http://horseandbuggymonthly.net,5,1,1/1/2018 11:43:27
82,http://example.net,5,2,1/1/2018 11:43:34
99,http://fashionabledogs.com,2,1,1/1/2018 11:44:03
52,http://fashionabledogs.com,4,2,1/1/2018 11:44:15
11,http://horseandbuggymonthly.net,2,1,1/1/2018 11:44:19
6,http://example.net,5,2,1/1/2018 11:44:22
61,http://example.net,5,2,1/1/2018 11:44:44
37,http://horseandbuggymonthly.net,3,2,1/1/2018 11:45:02
5,http://fashionabledogs.com,3,1,1/1/2018 11:45:31
76,http://fashionabledogs.com,5,2,1/1/2018 11:45:48
62,http://fearlesspinkbunnies.us,1,1,1/1/2018 11:46:16
5,http://fashionabledogs.com,5,1,1/1/2018 11:46:35
56,http://horseandbuggymonthly.net,2,1,1/1/2018 11:46:42
21,http://guppyfishing.org,5,2,1/1/2018 11:47:04
52,http://guppyfishing.org,4,2,1/1/2018 11:47:34
10,http://fashionabledogs.com,2,2,1/1/2018 11:47:54
71,http://fashionabledogs.com,4,2,1/1/2018 11:48:17
49,http://guppyfishing.org,3,2,1/1/2018 11:48:32
16,http://fearlesspinkbunnies.us,5,1,1/1/2018 11:48:52
43,http://guppyfishing.org,2,1,1/1/2018 11:49:22
4,http://horseandbuggymonthly.net,4,2,1/1/2018 11:49:27
20,http://example.net,2,1,1/1/2018 11:49:32
30,http://fearlesspinkbunnies.us,5,1,1/1/2018 11:49:44
87,http://fashionabledogs.com,3,1,1/1/2018 11:49:54
17,http://horseandbuggymonthly.net,1,1,1/1/2018 11:50:06
57,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:50:19
51,http://guppyfishing.org,3,2,1/1/2018 11:50:37
98,http://horseandbuggymonthly.net,2,2,1/1/2018 11:50:56
68,http://example.net,2,2,1/1/2018 11:50:59
31,http://fearlesspinkbunnies.us,5,2,1/1/2018 11:51:13
83,http://fashionabledogs.com,1,2,1/1/2018 11:51:37
56,http://fashionabledogs.com,1,1,1/1/2018 11:51:52
24,http://horseandbuggymonthly.net,2,2,1/1/2018 11:52:16
61,http://guppyfishing.org,5,1,1/1/2018 11:52:21
96,http://guppyfishing.org,1,2,1/1/2018 11:52:35
45,http://fearlesspinkbunnies.us,4,2,1/1/2018 11:52:58
15,http://fearlesspinkbunnies.us,3,1,1/1/2018 11:53:23
19,http://horseandbuggymonthly.net,1,1,1/1/2018 11:53:45
21,http://horseandbuggymonthly.net,4,2,1/1/2018 11:54:04
4,http://horseandbuggymonthly.net,5,1,1/1/2018 11:54:07
7,http://fearlesspinkbunnies.us,3,2,1/1/2018 11:54:17
19,http://fashionabledogs.com,2,2,1/1/2018 11:54:34
97,http://fearlesspinkbunnies.us,2,2,1/1/2018 11:54:45
23,http://horseandbuggymonthly.net,3,1,1/1/2018 11:55:10
99,http://fearlesspinkbunnies.us,2,1,1/1/2018 11:55:15
76,http://guppyfishing.org,3,2,1/1/2018 11:55:42
53,http://fearlesspinkbunnies.us,5,2,1/1/2018 11:56:08
97,http://guppyfishing.org,5,1,1/1/2018 11:56:09
55,http://example.net,3,2,1/1/2018 11:56:18
28,http://horseandbuggymonthly.net,4,2,1/1/2018 11:56:27
45,http://guppyfishing.org,1,2,1/1/2018 11:56:52
61,http://example.net,2,2,1/1/2018 11:57:10
23,http://horseandbuggymonthly.net,5,2,1/1/2018 11:57:21
58,http://example.net,3,2,1/1/2018 11:57:28
44,http://fashionabledogs.com,4,2,1/1/2018 11:57:54
73,http://horseandbuggymonthly.net,4,2,1/1/2018 11:58:20
63,http://horseandbuggymonthly.net,4,1,1/1/2018 11:58:21
84,http://fashionabledogs.com,3,1,1/1/2018 11:58:22
48,http://fashionabledogs.com,3,1,1/1/2018 11:58:34
95,http://guppyfishing.org,4,1,1/1/2018 11:58:48
68,http://horseandbuggymonthly.net,1,2,1/1/2018 11:59:03
2,http://guppyfishing.org,3,2,1/1/2018 11:59:28
29,http://fashionabledogs.com,5,1,1/1/2018 11:59:57
25,http://horseandbuggymonthly.net,5,1,1/1/2018 12:00:17
12,http://horseandbuggymonthly.net,4,2,1/1/2018 12:00:27
23,http://horseandbuggymonthly.net,4,1,1/1/2018 12:00:30
38,http://fearlesspinkbunnies.us,2,2,1/1/2018 12:00:52
27,http://fearlesspinkbunnies.us,3,2,1/1/2018 12:01:03
38,http://example.net,2,1,1/1/2018 12:01:18
48,http://fearlesspinkbunnies.us,4,1,1/1/2018 12:01:44
82,http://fashionabledogs.com,4,1,1/1/2018 12:02:05
73,http://example.net,1,1,1/1/2018 12:02:26
32,http://fashionabledogs.com,5,1,1/1/2018 12:02:37
65,http://example.net,3,1,1/1/2018 12:02:41
33,http://horseandbuggymonthly.net,1,2,1/1/2018 12:02:51
96,http://guppyfishing.org,5,1,1/1/2018 12:02:57
14,http://fashionabledogs.com,2,1,1/1/2018 12:03:02
73,http://fashionabledogs.com,3,1,1/1/2018 12:03:08
10,http://example.net,3,1,1/1/2018 12:03:24
85,http://example.net,2,1,1/1/2018 12:03:45
4,http://horseandbuggymonthly.net,4,2,1/1/2018 12:03:55
97,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:04:19
98,http://horseandbuggymonthly.net,1,2,1/1/2018 12:04:29
44,http://horseandbuggymonthly.net,5,2,1/1/2018 12:04:55
93,http://guppyfishing.org,2,2,1/1/2018 12:05:05
79,http://fashionabledogs.com,5,2,1/1/2018 12:05:18
90,http://fashionabledogs.com,1,2,1/1/2018 12:05:44
36,http://fashionabledogs.com,4,1,1/1/2018 12:05:48
27,http://guppyfishing.org,3,2,1/1/2018 12:05:52
47,http://fearlesspinkbunnies.us,3,2,1/1/2018 12:06:02
6,http://horseandbuggymonthly.net,5,2,1/1/2018 12:06:14
87,http://horseandbuggymonthly.net,4,1,1/1/2018 12:06:39
86,http://guppyfishing.org,2,1,1/1/2018 12:06:55
19,http://fearlesspinkbunnies.us,2,1,1/1/2018 12:06:58
82,http://horseandbuggymonthly.net,1,2,1/1/2018 12:07:19
54,http://horseandbuggymonthly.net,5,1,1/1/2018 12:07:38
95,http://example.net,4,2,1/1/2018 12:08:00
24,http://guppyfishing.org,1,1,1/1/2018 12:08:10
56,http://fearlesspinkbunnies.us,2,2,1/1/2018 12:08:11
41,http://guppyfishing.org,4,1,1/1/2018 12:08:17
78,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:08:40
39,http://fearlesspinkbunnies.us,3,2,1/1/2018 12:09:09
79,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:09:15
92,http://example.net,4,1,1/1/2018 12:09:25
53,http://guppyfishing.org,1,2,1/1/2018 12:09:43
53,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:10:13
12,http://guppyfishing.org,1,2,1/1/2018 12:10:43
59,http://fashionabledogs.com,3,2,1/1/2018 12:11:02
84,http://fashionabledogs.com,4,2,1/1/2018 12:11:14
79,http://guppyfishing.org,2,2,1/1/2018 12:11:43
77,http://fashionabledogs.com,1,1,1/1/2018 12:11:59
9,http://example.net,5,1,1/1/2018 12:12:28
12,http://horseandbuggymonthly.net,5,1,1/1/2018 12:12:29
19,http://example.net,5,1,1/1/2018 12:12:52
83,http://guppyfishing.org,1,1,1/1/2018 12:13:01
75,http://horseandbuggymonthly.net,3,2,1/1/2018 12:13:21
54,http://example.net,2,2,1/1/2018 12:13:40
59,http://horseandbuggymonthly.net,5,2,1/1/2018 12:13:46
99,http://fashionabledogs.com,5,2,1/1/2018 12:14:08
44,http://example.net,3,1,1/1/2018 12:14:32
67,http://fashionabledogs.com,1,1,1/1/2018 12:14:50
88,http://guppyfishing.org,5,2,1/1/2018 12:14:57
35,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:15:27
66,http://horseandbuggymonthly.net,2,2,1/1/2018 12:15:52
8,http://fashionabledogs.com,4,2,1/1/2018 12:15:58
28,http://fearlesspinkbunnies.us,4,1,1/1/2018 12:16:21
63,http://guppyfishing.org,5,1,1/1/2018 12:16:42
49,http://example.net,2,2,1/1/2018 12:16:48
25,http://guppyfishing.org,1,2,1/1/2018 12:17:05
89,http://horseandbuggymonthly.net,5,2,1/1/2018 12:17:11
25,http://guppyfishing.org,1,1,1/1/2018 12:17:21
64,http://fashionabledogs.com,1,2,1/1/2018 12:17:26
7,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:17:52
71,http://horseandbuggymonthly.net,2,1,1/1/2018 12:18:20
11,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:18:35
90,http://fearlesspinkbunnies.us,5,1,1/1/2018 12:18:56
47,http://horseandbuggymonthly.net,4,2,1/1/2018 12:19:17
55,http://fashionabledogs.com,5,1,1/1/2018 12:19:29
81,http://fearlesspinkbunnies.us,5,1,1/1/2018 12:19:58
1,http://example.net,5,1,1/1/2018 12:20:01
83,http://example.net,5,1,1/1/2018 12:20:03
5,http://horseandbuggymonthly.net,3,1,1/1/2018 12:20:10
35,http://example.net,5,2,1/1/2018 12:20:19
16,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:20:28
62,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:20:53
66,http://example.net,3,1,1/1/2018 12:21:11
90,http://example.net,1,1,1/1/2018 12:21:36
56,http://example.net,1,1,1/1/2018 12:22:06
97,http://guppyfishing.org,4,1,1/1/2018 12:22:10
85,http://fashionabledogs.com,5,1,1/1/2018 12:22:37
58,http://fashionabledogs.com,1,2,1/1/2018 12:23:06
96,http://fashionabledogs.com,5,2,1/1/2018 12:23:26
9,http://horseandbuggymonthly.net,4,1,1/1/2018 12:23:34
58,http://example.net,3,1,1/1/2018 12:24:01
42,http://horseandbuggymonthly.net,4,1,1/1/2018 12:24:20
39,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:24:37
90,http://fearlesspinkbunnies.us,1,1,1/1/2018 12:24:45
22,http://fearlesspinkbunnies.us,5,2,1/1/2018 12:25:12
55,http://fashionabledogs.com,5,1,1/1/2018 12:25:17
52,http://example.net,2,1,1/1/2018 12:25:33
98,http://horseandbuggymonthly.net,4,1,1/1/2018 12:25:54
58,http://example.net,1,2,1/1/2018 12:26:20
53,http://example.net,1,1,1/1/2018 12:26:39
28,http://horseandbuggymonthly.net,1,1,1/1/2018 12:26:40
40,http://fearlesspinkbunnies.us,2,1,1/1/2018 12:26:51
75,http://guppyfishing.org,2,1,1/1/2018 12:27:13
29,http://fearlesspinkbunnies.us,3,2,1/1/2018 12:27:15
25,http://fearlesspinkbunnies.us,1,1,1/1/2018 12:27:28
26,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:27:40
76,http://guppyfishing.org,4,1,1/1/2018 12:27:49
86,http://example.net,2,1,1/1/2018 12:28:07
41,http://horseandbuggymonthly.net,3,1,1/1/2018 12:28:36
58,http://example.net,4,2,1/1/2018 12:28:40
76,http://guppyfishing.org,4,1,1/1/2018 12:28:59
78,http://fearlesspinkbunnies.us,2,2,1/1/2018 12:29:12
70,http://fashionabledogs.com,3,1,1/1/2018 12:29:20
60,http://guppyfishing.org,1,1,1/1/2018 12:29:43
84,http://horseandbuggymonthly.net,3,1,1/1/2018 12:29:46
2,http://fearlesspinkbunnies.us,1,2,1/1/2018 12:29:54
32,http://example.net,3,1,1/1/2018 12:30:18
69,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:30:19
93,http://fashionabledogs.com,3,1,1/1/2018 12:30:31
17,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:30:47
82,http://fashionabledogs.com,1,1,1/1/2018 12:31:12
91,http://fearlesspinkbunnies.us,1,2,1/1/2018 12:31:27
25,http://guppyfishing.org,2,2,1/1/2018 12:31:31
38,http://fashionabledogs.com,3,2,1/1/2018 12:31:39
15,http://fashionabledogs.com,4,1,1/1/2018 12:32:01
70,http://fashionabledogs.com,3,1,1/1/2018 12:32:12
36,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:32:36
25,http://fashionabledogs.com,3,1,1/1/2018 12:32:46
55,http://guppyfishing.org,2,1,1/1/2018 12:33:13
17,http://example.net,4,2,1/1/2018 12:33:39
46,http://horseandbuggymonthly.net,1,2,1/1/2018 12:34:09
99,http://example.net,2,1,1/1/2018 12:34:25
58,http://fashionabledogs.com,2,2,1/1/2018 12:34:37
51,http://fearlesspinkbunnies.us,5,1,1/1/2018 12:34:39
80,http://fashionabledogs.com,2,2,1/1/2018 12:35:04
62,http://fearlesspinkbunnies.us,1,1,1/1/2018 12:35:12
57,http://horseandbuggymonthly.net,4,2,1/1/2018 12:35:28
94,http://horseandbuggymonthly.net,4,2,1/1/2018 12:35:33
79,http://fearlesspinkbunnies.us,4,1,1/1/2018 12:35:57
85,http://horseandbuggymonthly.net,3,1,1/1/2018 12:36:18
30,http://fashionabledogs.com,3,2,1/1/2018 12:36:41
37,http://fashionabledogs.com,1,1,1/1/2018 12:36:49
39,http://horseandbuggymonthly.net,5,1,1/1/2018 12:37:09
50,http://fearlesspinkbunnies.us,4,1,1/1/2018 12:37:22
77,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:37:28
94,http://fashionabledogs.com,2,2,1/1/2018 12:37:55
62,http://fashionabledogs.com,2,1,1/1/2018 12:38:06
9,http://fashionabledogs.com,3,1,1/1/2018 12:38:33
53,http://horseandbuggymonthly.net,5,2,1/1/2018 12:38:46
75,http://horseandbuggymonthly.net,1,2,1/1/2018 12:39:09
21,http://guppyfishing.org,5,1,1/1/2018 12:39:32
14,http://fearlesspinkbunnies.us,2,2,1/1/2018 12:39:51
59,http://fearlesspinkbunnies.us,2,2,1/1/2018 12:40:00
32,http://fearlesspinkbunnies.us,1,2,1/1/2018 12:40:17
5,http://example.net,2,2,1/1/2018 12:40:46
71,http://fearlesspinkbunnies.us,4,1,1/1/2018 12:40:50
14,http://horseandbuggymonthly.net,3,2,1/1/2018 12:40:54
77,http://fearlesspinkbunnies.us,5,1,1/1/2018 12:41:20
57,http://horseandbuggymonthly.net,3,2,1/1/2018 12:41:41
53,http://horseandbuggymonthly.net,1,2,1/1/2018 12:41:47
41,http://fearlesspinkbunnies.us,4,1,1/1/2018 12:42:12
57,http://example.net,3,1,1/1/2018 12:42:20
44,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:42:47
7,http://fashionabledogs.com,3,2,1/1/2018 12:43:17
48,http://example.net,3,2,1/1/2018 12:43:18
91,http://example.net,2,2,1/1/2018 12:43:23
81,http://fashionabledogs.com,3,2,1/1/2018 12:43:26
53,http://horseandbuggymonthly.net,3,2,1/1/2018 12:43:29
48,http://example.net,1,1,1/1/2018 12:43:56
32,http://example.net,3,1,1/1/2018 12:44:24
30,http://fashionabledogs.com,5,2,1/1/2018 12:44:43
7,http://fashionabledogs.com,1,1,1/1/2018 12:44:50
73,http://horseandbuggymonthly.net,1,2,1/1/2018 12:44:52
66,http://fashionabledogs.com,3,1,1/1/2018 12:44:58
82,http://fearlesspinkbunnies.us,5,1,1/1/2018 12:45:00
84,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:45:19
38,http://horseandbuggymonthly.net,1,2,1/1/2018 12:45:36
29,http://fearlesspinkbunnies.us,1,1,1/1/2018 12:45:42
42,http://fashionabledogs.com,4,2,1/1/2018 12:46:11
73,http://fearlesspinkbunnies.us,1,1,1/1/2018 12:46:37
52,http://guppyfishing.org,3,2,1/1/2018 12:47:01
28,http://example.net,4,2,1/1/2018 12:47:14
94,http://example.net,5,2,1/1/2018 12:47:22
39,http://horseandbuggymonthly.net,1,2,1/1/2018 12:47:41
69,http://example.net,3,1,1/1/2018 12:47:59
23,http://horseandbuggymonthly.net,3,2,1/1/2018 12:48:20
31,http://fashionabledogs.com,3,2,1/1/2018 12:48:27
86,http://example.net,4,1,1/1/2018 12:48:51
12,http://fashionabledogs.com,4,1,1/1/2018 12:48:53
88,http://horseandbuggymonthly.net,1,2,1/1/2018 12:49:07
67,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:49:37
95,http://horseandbuggymonthly.net,3,2,1/1/2018 12:49:57
47,http://fashionabledogs.com,1,2,1/1/2018 12:50:08
73,http://guppyfishing.org,2,1,1/1/2018 12:50:21
28,http://horseandbuggymonthly.net,3,1,1/1/2018 12:50:44
72,http://example.net,4,1,1/1/2018 12:50:57
47,http://example.net,4,2,1/1/2018 12:51:14
51,http://example.net,2,2,1/1/2018 12:51:36
36,http://example.net,1,1,1/1/2018 12:52:06
28,http://guppyfishing.org,5,1,1/1/2018 12:52:16
77,http://horseandbuggymonthly.net,3,2,1/1/2018 12:52:24
1,http://guppyfishing.org,5,2,1/1/2018 12:52:52
70,http://guppyfishing.org,1,1,1/1/2018 12:53:02
10,http://example.net,1,1,1/1/2018 12:53:19
78,http://example.net,3,1,1/1/2018 12:53:35
69,http://fearlesspinkbunnies.us,3,2,1/1/2018 12:53:41
94,http://fearlesspinkbunnies.us,4,2,1/1/2018 12:53:54
83,http://fashionabledogs.com,3,1,1/1/2018 12:54:02
27,http://guppyfishing.org,4,2,1/1/2018 12:54:12
15,http://example.net,3,2,1/1/2018 12:54:30
46,http://fashionabledogs.com,3,2,1/1/2018 12:54:42
1,http://fearlesspinkbunnies.us,2,2,1/1/2018 12:54:56
51,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:55:07
11,http://fashionabledogs.com,5,2,1/1/2018 12:55:15
35,http://horseandbuggymonthly.net,4,2,1/1/2018 12:55:31
6,http://horseandbuggymonthly.net,3,1,1/1/2018 12:55:38
68,http://guppyfishing.org,4,2,1/1/2018 12:56:07
51,http://fashionabledogs.com,3,2,1/1/2018 12:56:09
33,http://example.net,3,1,1/1/2018 12:56:31
8,http://fashionabledogs.com,2,1,1/1/2018 12:56:41
96,http://fearlesspinkbunnies.us,3,1,1/1/2018 12:56:50
97,http://example.net,4,1,1/1/2018 12:57:09
3,http://horseandbuggymonthly.net,3,1,1/1/2018 12:57:16
76,http://fashionabledogs.com,5,2,1/1/2018 12:57:36
60,http://fashionabledogs.com,3,1,1/1/2018 12:57:52
21,http://example.net,2,1,1/1/2018 12:58:05
5,http://example.net,1,2,1/1/2018 12:58:16
34,http://guppyfishing.org,3,1,1/1/2018 12:58:17
82,http://guppyfishing.org,3,1,1/1/2018 12:58:23
29,http://fashionabledogs.com,1,1,1/1/2018 12:58:37
84,http://guppyfishing.org,1,2,1/1/2018 12:59:01
91,http://fashionabledogs.com,3,2,1/1/2018 12:59:25
92,http://example.net,3,1,1/1/2018 12:59:35
72,http://fashionabledogs.com,1,2,1/1/2018 12:59:36
21,http://example.net,3,2,1/1/2018 12:59:38
84,http://fearlesspinkbunnies.us,4,1,1/1/2018 13:00:04
34,http://guppyfishing.org,3,2,1/1/2018 13:00:19
32,http://horseandbuggymonthly.net,1,2,1/1/2018 13:00:42
33,http://fashionabledogs.com,5,2,1/1/2018 13:00:46
17,http://guppyfishing.org,2,2,1/1/2018 13:01:13
94,http://fashionabledogs.com,1,2,1/1/2018 13:01:31
26,http://example.net,4,2,1/1/2018 13:01:36
32,http://guppyfishing.org,5,2,1/1/2018 13:02:03
40,http://example.net,3,2,1/1/2018 13:02:15
93,http://guppyfishing.org,4,2,1/1/2018 13:02:43
69,http://fashionabledogs.com,4,1,1/1/2018 13:03:00
87,http://horseandbuggymonthly.net,4,2,1/1/2018 13:03:05
62,http://horseandbuggymonthly.net,5,2,1/1/2018 13:03:06
87,http://fashionabledogs.com,5,1,1/1/2018 13:03:16
41,http://fearlesspinkbunnies.us,1,1,1/1/2018 13:03:18
50,http://example.net,3,1,1/1/2018 13:03:32
